"WorkerId","Input.List","SceneID","Description","RefType","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType","FirstWord"
70,"TlessC1",6,"triangle","2","NoContrast","square","striped","yellow","Min","triangle"
71,"TlessC1",6,"triangle","2","NoContrast","square","striped","yellow","Min","triangle"
1,"TlessC1",7,"dotted triangle","1","Contrast","triangle","bumpy","red","Min","dotted"
4,"TlessC1",7,"lego triangle","1","Contrast","triangle","bumpy","red","Min","lego"
5,"TlessC1",7,"triangle dots","1","Contrast","triangle","bumpy","red","Min","triangle"
8,"TlessC1",7,"5 circles in triangle","1","Contrast","triangle","bumpy","red","Min","5"
10,"TlessC1",7,"5 dotted triangle","1","Contrast","triangle","bumpy","red","Min","5"
11,"TlessC1",7,"dotted triangle","1","Contrast","triangle","bumpy","red","Min","dotted"
12,"TlessC1",7,"textured triangle","1","Contrast","triangle","bumpy","red","Min","textured"
25,"TlessC1",7,"triangle with bubbles","1","Contrast","triangle","bumpy","red","Min","triangle"
26,"TlessC1",7,"spotted triangle","1","Contrast","triangle","bumpy","red","Min","spotted"
28,"TlessC1",7,"triangle with 5 dots","1","Contrast","triangle","bumpy","red","Min","triangle"
29,"TlessC1",7,"lego triangle","1","Contrast","triangle","bumpy","red","Min","lego"
31,"TlessC1",7,"four dotted object","1","Contrast","triangle","bumpy","red","Min","four"
32,"TlessC1",7,"dotted triangle","1","Contrast","triangle","bumpy","red","Min","dotted"
33,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
34,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
37,"TlessC1",7,"5 dotted triangle","1","Contrast","triangle","bumpy","red","Min","5"
38,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
39,"TlessC1",7,"triangle lego","1","Contrast","triangle","bumpy","red","Min","triangle"
40,"TlessC1",7,"dotted triangle","1","Contrast","triangle","bumpy","red","Min","dotted"
41,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
42,"TlessC1",7,"lego like triangle","1","Contrast","triangle","bumpy","red","Min","lego"
43,"TlessC1",7,"triangle with circle","1","Contrast","triangle","bumpy","red","Min","triangle"
46,"TlessC1",7,"bumpy triangle","1","Contrast","triangle","bumpy","red","Min","bumpy"
47,"TlessC1",7,"triangle","1","Contrast","triangle","bumpy","red","Min","triangle"
48,"TlessC1",7,"triangle with lego dots on it","1","Contrast","triangle","bumpy","red","Min","triangle"
51,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
52,"TlessC1",7,"triangle with dots in it","1","Contrast","triangle","bumpy","red","Min","triangle"
53,"TlessC1",7,"pegged triangle","1","Contrast","triangle","bumpy","red","Min","pegged"
54,"TlessC1",7,"lego triangle","1","Contrast","triangle","bumpy","red","Min","lego"
56,"TlessC1",7,"button triangle","1","Contrast","triangle","bumpy","red","Min","button"
58,"TlessC1",7,"triangle with dots","1","Contrast","triangle","bumpy","red","Min","triangle"
59,"TlessC1",7,"bumpy triangle","1","Contrast","triangle","bumpy","red","Min","bumpy"
61,"TlessC1",7,"one with 5","1","Contrast","triangle","bumpy","red","Min","one"
67,"TlessC1",7,"triangle with spots","1","Contrast","triangle","bumpy","red","Min","triangle"
68,"TlessC1",7,"triangle with buttons","1","Contrast","triangle","bumpy","red","Min","triangle"
69,"TlessC1",7,"pointy lego","1","Contrast","triangle","bumpy","red","Min","pointy"
70,"TlessC1",7,"5 dot triangle","1","Contrast","triangle","bumpy","red","Min","5"
2,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
6,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
9,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
27,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
30,"TlessC1",7,"6 dots","2","Contrast","triangle","bumpy","red","Min","6"
35,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
36,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
44,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
45,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
49,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
50,"TlessC1",7,"square with six dots","2","Contrast","triangle","bumpy","red","Min","square"
55,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
57,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
60,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
63,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
64,"TlessC1",7,"textured square","2","Contrast","triangle","bumpy","red","Min","textured"
65,"TlessC1",7,"bo","2","Contrast","triangle","bumpy","red","Min","bo"
66,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
71,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
72,"TlessC1",7,"square","2","Contrast","triangle","bumpy","red","Min","square"
2,"TlessC1",8,"arch","1","NoContrast","line","curved","blue","Min","arch"
5,"TlessC1",8,"curve","1","NoContrast","line","curved","blue","Min","curve"
6,"TlessC1",8,"curve with no arrow","1","NoContrast","line","curved","blue","Min","curve"
8,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
9,"TlessC1",8,"line","1","NoContrast","line","curved","blue","Min","line"
10,"TlessC1",8,"curved line no arrow","1","NoContrast","line","curved","blue","Min","curved"
11,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
12,"TlessC1",8,"curved line without arrow","1","NoContrast","line","curved","blue","Min","curved"
27,"TlessC1",8,"plain arc","1","NoContrast","line","curved","blue","Min","plain"
28,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
29,"TlessC1",8,"arc","1","NoContrast","line","curved","blue","Min","arc"
30,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
31,"TlessC1",8,"arc","1","NoContrast","line","curved","blue","Min","arc"
33,"TlessC1",8,"arcing line","1","NoContrast","line","curved","blue","Min","arcing"
38,"TlessC1",8,"line with no arrow","1","NoContrast","line","curved","blue","Min","line"
39,"TlessC1",8,"curved line with no arrow","1","NoContrast","line","curved","blue","Min","curved"
40,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
42,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
44,"TlessC1",8,"triangle","1","NoContrast","line","curved","blue","Min","triangle"
47,"TlessC1",8,"curve without arrow","1","NoContrast","line","curved","blue","Min","curve"
48,"TlessC1",8,"arch without the arrow","1","NoContrast","line","curved","blue","Min","arch"
49,"TlessC1",8,"curved line with no arow","1","NoContrast","line","curved","blue","Min","curved"
54,"TlessC1",8,"plain curve","1","NoContrast","line","curved","blue","Min","plain"
56,"TlessC1",8,"bent line","1","NoContrast","line","curved","blue","Min","bent"
58,"TlessC1",8,"line","1","NoContrast","line","curved","blue","Min","line"
60,"TlessC1",8,"curved without arrow tip","1","NoContrast","line","curved","blue","Min","curved"
61,"TlessC1",8,"curve with no arrow head","1","NoContrast","line","curved","blue","Min","curve"
63,"TlessC1",8,"curved line","1","NoContrast","line","curved","blue","Min","curved"
64,"TlessC1",8,"arrowless bend","1","NoContrast","line","curved","blue","Min","arrowless"
66,"TlessC1",8,"bent line","1","NoContrast","line","curved","blue","Min","bent"
69,"TlessC1",8,"hill","1","NoContrast","line","curved","blue","Min","hill"
1,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
4,"TlessC1",8,"curved arrow","2","NoContrast","line","curved","blue","Min","curved"
25,"TlessC1",8,"line with arrow","2","NoContrast","line","curved","blue","Min","line"
26,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
32,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
34,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
35,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
36,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
37,"TlessC1",8,"curved arrow","2","NoContrast","line","curved","blue","Min","curved"
41,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
43,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
45,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
46,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
50,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
51,"TlessC1",8,"line with arrow head","2","NoContrast","line","curved","blue","Min","line"
52,"TlessC1",8,"curved line with an arrow","2","NoContrast","line","curved","blue","Min","curved"
53,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
55,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
57,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
59,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
65,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
67,"TlessC1",8,"curved arrow","2","NoContrast","line","curved","blue","Min","curved"
68,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
70,"TlessC1",8,"angular arrow l","2","NoContrast","line","curved","blue","Min","angular"
71,"TlessC1",8,"curved arrow","2","NoContrast","line","curved","blue","Min","curved"
72,"TlessC1",8,"arrow","2","NoContrast","line","curved","blue","Min","arrow"
10,"TlessC1",9,"multi-dotted square","1","Contrast","square","spotted","yellow","Min","multi-dotted"
11,"TlessC1",9,"square with dots","1","Contrast","square","spotted","yellow","Min","square"
12,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
25,"TlessC1",9,"square with dots","1","Contrast","square","spotted","yellow","Min","square"
26,"TlessC1",9,"spotted square","1","Contrast","square","spotted","yellow","Min","spotted"
29,"TlessC1",9,"spotted square","1","Contrast","square","spotted","yellow","Min","spotted"
31,"TlessC1",9,"speckled square","1","Contrast","square","spotted","yellow","Min","speckled"
32,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
36,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
45,"TlessC1",9,"square","1","Contrast","square","spotted","yellow","Min","square"
51,"TlessC1",9,"box with dots","1","Contrast","square","spotted","yellow","Min","box"
52,"TlessC1",9,"square with dots in it","1","Contrast","square","spotted","yellow","Min","square"
56,"TlessC1",9,"button square","1","Contrast","square","spotted","yellow","Min","button"
57,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
60,"TlessC1",9,"square with dots","1","Contrast","square","spotted","yellow","Min","square"
63,"TlessC1",9,"square with dots","1","Contrast","square","spotted","yellow","Min","square"
64,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
67,"TlessC1",9,"square with spots","1","Contrast","square","spotted","yellow","Min","square"
68,"TlessC1",9,"dotted square","1","Contrast","square","spotted","yellow","Min","dotted"
69,"TlessC1",9,"cheese","1","Contrast","square","spotted","yellow","Min","cheese"
70,"TlessC1",9,"square","1","Contrast","square","spotted","yellow","Min","square"
1,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
2,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
4,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
5,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
6,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
8,"TlessC1",9,"triangle dots","2","Contrast","square","spotted","yellow","Min","triangle"
9,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
27,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
28,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
30,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
33,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
34,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
35,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
37,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
38,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
39,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
40,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
41,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
42,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
43,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
44,"TlessC1",9,"line","2","Contrast","square","spotted","yellow","Min","line"
46,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
47,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
48,"TlessC1",9,"traingle","2","Contrast","square","spotted","yellow","Min","traingle"
49,"TlessC1",9,"triangle with dots","2","Contrast","square","spotted","yellow","Min","triangle"
50,"TlessC1",9,"triangle with dots","2","Contrast","square","spotted","yellow","Min","triangle"
53,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
54,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
55,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
58,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
59,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
61,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
65,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
66,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
71,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
72,"TlessC1",9,"triangle","2","Contrast","square","spotted","yellow","Min","triangle"
5,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
8,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
9,"TlessC1",10,"triagle","1","NoContrast","triangle","striped","red","Min","triagle"
11,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
12,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
25,"TlessC1",10,"pyramid with lines","1","NoContrast","triangle","striped","red","Min","pyramid"
27,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
29,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
31,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
33,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
34,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
35,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
37,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
40,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
41,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
43,"TlessC1",10,"triangle","1","NoContrast","triangle","striped","red","Min","triangle"
44,"TlessC1",10,"square","1","NoContrast","triangle","striped","red","Min","square"
