"cond","pragContext","window","Region","trialType","quarter","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"contrast","unreliable","noun","other","test",2,"big","corn",1,0,0,0,0.299107142857143
"contrast","unreliable","noun","target","test",2,"big","dog",1,1,1,1,0.871428571428571
"contrast","unreliable","noun","competitor","test",2,"big","dog",1,0,0,0,0.0285714285714286
"contrast","unreliable","noun","other","test",2,"big","dog",1,0,0,0,0.1
"contrast","unreliable","noun","target","test",2,"big","hat",1,1,1,1,0.846938775510204
"contrast","unreliable","noun","competitor","test",2,"big","hat",1,0,0,0,0.0535714285714286
"contrast","unreliable","noun","other","test",2,"big","hat",1,0,0,0,0.0994897959183673
"contrast","unreliable","noun","target","test",2,"big","lock",1,1,1,1,0.719155844155844
"contrast","unreliable","noun","competitor","test",2,"big","lock",1,0,0,0,0.086038961038961
"contrast","unreliable","noun","other","test",2,"big","lock",1,0,0,0,0.194805194805195
"contrast","unreliable","noun","target","test",2,"big","pear",1,1,1,1,0.68452380952381
"contrast","unreliable","noun","competitor","test",2,"big","pear",1,0,0,0,0.0218253968253968
"contrast","unreliable","noun","other","test",2,"big","pear",1,0,0,0,0.293650793650794
"contrast","unreliable","noun","target","test",2,"big","pickle",1,1,1,1,0.863095238095238
"contrast","unreliable","noun","competitor","test",2,"big","pickle",1,0,0,0,0.0972222222222222
"contrast","unreliable","noun","other","test",2,"big","pickle",1,0,0,0,0.0396825396825397
"contrast","unreliable","noun","target","test",2,"big","plant",1,1,1,1,0.571428571428571
"contrast","unreliable","noun","competitor","test",2,"big","plant",1,0,0,0,0.125
"contrast","unreliable","noun","other","test",2,"big","plant",1,0,0,0,0.303571428571429
"contrast","unreliable","noun","target","test",2,"big","ribbon",1,1,1,1,0.819196428571429
"contrast","unreliable","noun","competitor","test",2,"big","ribbon",1,0,0,0,0.0982142857142857
"contrast","unreliable","noun","other","test",2,"big","ribbon",1,0,0,0,0.0825892857142857
"contrast","unreliable","noun","target","test",2,"small","backpack",1,1,1,1,0.645833333333333
"contrast","unreliable","noun","competitor","test",2,"small","backpack",1,0,0,0,0.148809523809524
"contrast","unreliable","noun","other","test",2,"small","backpack",1,0,0,0,0.205357142857143
"contrast","unreliable","noun","target","test",2,"small","bird",1,1,1,1,0.805803571428571
"contrast","unreliable","noun","competitor","test",2,"small","bird",1,0,0,0,0.0669642857142857
"contrast","unreliable","noun","other","test",2,"small","bird",1,0,0,0,0.127232142857143
"contrast","unreliable","noun","target","test",2,"small","bottle",1,1,1,1,0.745535714285714
"contrast","unreliable","noun","competitor","test",2,"small","bottle",1,0,0,0,0.0736607142857143
"contrast","unreliable","noun","other","test",2,"small","bottle",1,0,0,0,0.180803571428571
"contrast","unreliable","noun","target","test",2,"small","cat",1,1,1,1,0.709821428571429
"contrast","unreliable","noun","competitor","test",2,"small","cat",1,0,0,0,0.1875
"contrast","unreliable","noun","other","test",2,"small","cat",1,0,0,0,0.102678571428571
"contrast","unreliable","noun","target","test",2,"small","cookie",1,1,1,1,0.8125
"contrast","unreliable","noun","competitor","test",2,"small","cookie",1,0,0,0,0.1875
"contrast","unreliable","noun","other","test",2,"small","cookie",1,0,0,0,0
"contrast","unreliable","noun","target","test",2,"small","fish",1,1,1,1,0.533854166666667
"contrast","unreliable","noun","competitor","test",2,"small","fish",1,0,0,0,0.205729166666667
"contrast","unreliable","noun","other","test",2,"small","fish",1,0,0,0,0.260416666666667
"contrast","unreliable","noun","target","test",2,"small","flower",1,1,1,1,0.726190476190476
"contrast","unreliable","noun","competitor","test",2,"small","flower",1,0,0,0,0.24702380952381
"contrast","unreliable","noun","other","test",2,"small","flower",1,0,0,0,0.0267857142857143
"contrast","unreliable","noun","target","test",2,"small","icecream",1,1,1,1,0.459821428571429
"contrast","unreliable","noun","competitor","test",2,"small","icecream",1,0,0,0,0.540178571428571
"contrast","unreliable","noun","other","test",2,"small","icecream",1,0,0,0,0
"contrast","unreliable","noun","target","test",2,"small","lobster",1,1,1,1,0.625
"contrast","unreliable","noun","competitor","test",2,"small","lobster",1,0,0,0,0.139880952380952
"contrast","unreliable","noun","other","test",2,"small","lobster",1,0,0,0,0.235119047619048
"contrast","unreliable","noun","target","test",2,"small","monkey",1,1,1,1,0.605357142857143
"contrast","unreliable","noun","competitor","test",2,"small","monkey",1,0,0,0,0.169642857142857
"contrast","unreliable","noun","other","test",2,"small","monkey",1,0,0,0,0.225
"contrast","unreliable","noun","target","test",3,"big","ball",1,1,1,1,0.355658198614319
"contrast","unreliable","noun","competitor","test",3,"big","ball",1,0,0,0,0.124711316397229
"contrast","unreliable","noun","other","test",3,"big","ball",1,0,0,0,0.519630484988453
"contrast","unreliable","noun","target","test",3,"big","ballerina",1,1,1,1,0.619909502262443
"contrast","unreliable","noun","competitor","test",3,"big","ballerina",1,0,0,0,0.253393665158371
"contrast","unreliable","noun","other","test",3,"big","ballerina",1,0,0,0,0.126696832579186
"contrast","unreliable","noun","target","test",3,"big","corn",1,1,1,1,0.719587628865979
"contrast","unreliable","noun","competitor","test",3,"big","corn",1,0,0,0,0.0556701030927835
"contrast","unreliable","noun","other","test",3,"big","corn",1,0,0,0,0.224742268041237
"contrast","unreliable","noun","target","test",3,"big","dog",1,1,1,1,0.889285714285714
"contrast","unreliable","noun","competitor","test",3,"big","dog",1,0,0,0,0.0178571428571429
"contrast","unreliable","noun","other","test",3,"big","dog",1,0,0,0,0.0928571428571429
"contrast","unreliable","noun","target","test",3,"big","hat",1,1,1,1,0.872448979591837
"contrast","unreliable","noun","competitor","test",3,"big","hat",1,0,0,0,0.0688775510204082
"contrast","unreliable","noun","other","test",3,"big","hat",1,0,0,0,0.0586734693877551
"contrast","unreliable","noun","target","test",3,"big","lock",1,1,1,1,0.813311688311688
"contrast","unreliable","noun","competitor","test",3,"big","lock",1,0,0,0,0.0422077922077922
"contrast","unreliable","noun","other","test",3,"big","lock",1,0,0,0,0.144480519480519
"contrast","unreliable","noun","target","test",3,"big","pear",1,1,1,1,0.527777777777778
"contrast","unreliable","noun","competitor","test",3,"big","pear",1,0,0,0,0.255952380952381
"contrast","unreliable","noun","other","test",3,"big","pear",1,0,0,0,0.216269841269841
"contrast","unreliable","noun","target","test",3,"big","pickle",1,1,1,1,0.833333333333333
"contrast","unreliable","noun","competitor","test",3,"big","pickle",1,0,0,0,0.0575396825396825
"contrast","unreliable","noun","other","test",3,"big","pickle",1,0,0,0,0.109126984126984
"contrast","unreliable","noun","target","test",3,"big","plant",1,1,1,1,0.561224489795918
"contrast","unreliable","noun","competitor","test",3,"big","plant",1,0,0,0,0.188775510204082
"contrast","unreliable","noun","other","test",3,"big","plant",1,0,0,0,0.25
"contrast","unreliable","noun","target","test",3,"big","ribbon",1,1,1,1,0.712053571428571
"contrast","unreliable","noun","competitor","test",3,"big","ribbon",1,0,0,0,0.165178571428571
"contrast","unreliable","noun","other","test",3,"big","ribbon",1,0,0,0,0.122767857142857
"contrast","unreliable","noun","target","test",3,"small","backpack",1,1,1,1,0.55
"contrast","unreliable","noun","competitor","test",3,"small","backpack",1,0,0,0,0.330357142857143
"contrast","unreliable","noun","other","test",3,"small","backpack",1,0,0,0,0.119642857142857
"contrast","unreliable","noun","target","test",3,"small","bird",1,1,1,1,0.545454545454545
"contrast","unreliable","noun","competitor","test",3,"small","bird",1,0,0,0,0.135537190082645
"contrast","unreliable","noun","other","test",3,"small","bird",1,0,0,0,0.31900826446281
"contrast","unreliable","noun","target","test",3,"small","bottle",1,1,1,1,0.735119047619048
"contrast","unreliable","noun","competitor","test",3,"small","bottle",1,0,0,0,0.129464285714286
"contrast","unreliable","noun","other","test",3,"small","bottle",1,0,0,0,0.135416666666667
"contrast","unreliable","noun","target","test",3,"small","cat",1,1,1,1,0.803571428571429
"contrast","unreliable","noun","competitor","test",3,"small","cat",1,0,0,0,0.0758928571428571
"contrast","unreliable","noun","other","test",3,"small","cat",1,0,0,0,0.120535714285714
"contrast","unreliable","noun","target","test",3,"small","cookie",1,1,1,1,0.45
"contrast","unreliable","noun","competitor","test",3,"small","cookie",1,0,0,0,0.141071428571429
"contrast","unreliable","noun","other","test",3,"small","cookie",1,0,0,0,0.408928571428571
"contrast","unreliable","noun","target","test",3,"small","fish",1,1,1,1,0.584183673469388
"contrast","unreliable","noun","competitor","test",3,"small","fish",1,0,0,0,0.183673469387755
"contrast","unreliable","noun","other","test",3,"small","fish",1,0,0,0,0.232142857142857
"contrast","unreliable","noun","target","test",3,"small","flower",1,1,1,1,0.439732142857143
"contrast","unreliable","noun","competitor","test",3,"small","flower",1,0,0,0,0.238839285714286
"contrast","unreliable","noun","other","test",3,"small","flower",1,0,0,0,0.321428571428571
"contrast","unreliable","noun","target","test",3,"small","icecream",1,1,1,1,0.478976234003656
"contrast","unreliable","noun","competitor","test",3,"small","icecream",1,0,0,0,0.19926873857404
"contrast","unreliable","noun","other","test",3,"small","icecream",1,0,0,0,0.321755027422303
"contrast","unreliable","noun","target","test",3,"small","lobster",1,1,1,1,0.476190476190476
"contrast","unreliable","noun","competitor","test",3,"small","lobster",1,0,0,0,0.130952380952381
"contrast","unreliable","noun","other","test",3,"small","lobster",1,0,0,0,0.392857142857143
"contrast","unreliable","noun","target","test",3,"small","monkey",1,1,1,1,0.556122448979592
"contrast","unreliable","noun","competitor","test",3,"small","monkey",1,0,0,0,0.227040816326531
"contrast","unreliable","noun","other","test",3,"small","monkey",1,0,0,0,0.216836734693878
"contrast","unreliable","noun","target","test",4,"big","ball",1,1,1,1,0.535714285714286
"contrast","unreliable","noun","competitor","test",4,"big","ball",1,0,0,0,0
"contrast","unreliable","noun","other","test",4,"big","ball",1,0,0,0,0.464285714285714
"contrast","unreliable","noun","target","test",4,"big","ballerina",1,1,1,1,0.748015873015873
"contrast","unreliable","noun","competitor","test",4,"big","ballerina",1,0,0,0,0.0297619047619048
"contrast","unreliable","noun","other","test",4,"big","ballerina",1,0,0,0,0.222222222222222
"contrast","unreliable","noun","target","test",4,"big","corn",1,1,1,1,0.543367346938776
"contrast","unreliable","noun","competitor","test",4,"big","corn",1,0,0,0,0.303571428571429
"contrast","unreliable","noun","other","test",4,"big","corn",1,0,0,0,0.153061224489796
"contrast","unreliable","noun","target","test",4,"big","dog",1,1,1,1,0.596358118361153
"contrast","unreliable","noun","competitor","test",4,"big","dog",1,0,0,0,0.163884673748103
"contrast","unreliable","noun","other","test",4,"big","dog",1,0,0,0,0.239757207890744
"contrast","unreliable","noun","target","test",4,"big","hat",1,1,1,1,0.45
"contrast","unreliable","noun","competitor","test",4,"big","hat",1,0,0,0,0.233333333333333
"contrast","unreliable","noun","other","test",4,"big","hat",1,0,0,0,0.316666666666667
"contrast","unreliable","noun","target","test",4,"big","lock",1,1,1,1,0.821428571428571
"contrast","unreliable","noun","competitor","test",4,"big","lock",1,0,0,0,0.075
"contrast","unreliable","noun","other","test",4,"big","lock",1,0,0,0,0.103571428571429
"contrast","unreliable","noun","target","test",4,"big","pear",1,1,1,1,0.656746031746032
"contrast","unreliable","noun","competitor","test",4,"big","pear",1,0,0,0,0.0734126984126984
"contrast","unreliable","noun","other","test",4,"big","pear",1,0,0,0,0.26984126984127
"contrast","unreliable","noun","target","test",4,"big","pickle",1,1,1,1,1
"contrast","unreliable","noun","competitor","test",4,"big","pickle",1,0,0,0,0
"contrast","unreliable","noun","other","test",4,"big","pickle",1,0,0,0,0
"contrast","unreliable","noun","target","test",4,"big","plant",1,1,1,1,0.513888888888889
"contrast","unreliable","noun","competitor","test",4,"big","plant",1,0,0,0,0.150793650793651
"contrast","unreliable","noun","other","test",4,"big","plant",1,0,0,0,0.33531746031746
"contrast","unreliable","noun","target","test",4,"big","ribbon",1,1,1,1,0.64484126984127
"contrast","unreliable","noun","competitor","test",4,"big","ribbon",1,0,0,0,0.148809523809524
"contrast","unreliable","noun","other","test",4,"big","ribbon",1,0,0,0,0.206349206349206
"contrast","unreliable","noun","target","test",4,"small","backpack",1,1,1,1,0.708333333333333
"contrast","unreliable","noun","competitor","test",4,"small","backpack",1,0,0,0,0.0694444444444444
"contrast","unreliable","noun","other","test",4,"small","backpack",1,0,0,0,0.222222222222222
"contrast","unreliable","noun","target","test",4,"small","bird",1,1,1,1,0.714285714285714
"contrast","unreliable","noun","competitor","test",4,"small","bird",1,0,0,0,0.00510204081632653
"contrast","unreliable","noun","other","test",4,"small","bird",1,0,0,0,0.280612244897959
"contrast","unreliable","noun","target","test",4,"small","bottle",1,1,1,1,0.645833333333333
"contrast","unreliable","noun","competitor","test",4,"small","bottle",1,0,0,0,0.0178571428571429
"contrast","unreliable","noun","other","test",4,"small","bottle",1,0,0,0,0.336309523809524
"contrast","unreliable","noun","target","test",4,"small","cat",1,1,1,1,0.761904761904762
"contrast","unreliable","noun","competitor","test",4,"small","cat",1,0,0,0,0
"contrast","unreliable","noun","other","test",4,"small","cat",1,0,0,0,0.238095238095238
"contrast","unreliable","noun","target","test",4,"small","cookie",1,1,1,1,0.332142857142857
"contrast","unreliable","noun","competitor","test",4,"small","cookie",1,0,0,0,0.407142857142857
"contrast","unreliable","noun","other","test",4,"small","cookie",1,0,0,0,0.260714285714286
"contrast","unreliable","noun","target","test",4,"small","fish",1,1,1,1,0.425
"contrast","unreliable","noun","competitor","test",4,"small","fish",1,0,0,0,0.2
"contrast","unreliable","noun","other","test",4,"small","fish",1,0,0,0,0.375
"contrast","unreliable","noun","target","test",4,"small","flower",1,1,1,1,0.725649350649351
"contrast","unreliable","noun","competitor","test",4,"small","flower",1,0,0,0,0.0762987012987013
"contrast","unreliable","noun","other","test",4,"small","flower",1,0,0,0,0.198051948051948
"contrast","unreliable","noun","target","test",4,"small","icecream",1,1,1,1,0.541071428571429
"contrast","unreliable","noun","competitor","test",4,"small","icecream",1,0,0,0,0.296428571428571
"contrast","unreliable","noun","other","test",4,"small","icecream",1,0,0,0,0.1625
